pandaid,creationtime,starttime,endtime,computingelement,assignedpriority,currentpriority,jobstatus,jobname,cpuconsumptiontime,computingsite,cpuconversion,job_walltime,job_queuetime,cpu_eff,destinationdblock,destinationse,sourcesite,transfertype,corecount,ninputdatafiles,inputfilebytes,noutputdatafiles,outputfilebytes,piloterrorcode,exeerrorcode,ddmerrorcode,jobdispatchererrorcode,taskbuffererrorcode,pilottiming,files_info
4805015872,48639,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,6,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
4521007528,48675,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,10,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,4,4323070780,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""2031"": 871517632, ""2165"": 1677836556, ""6331"": 904751641, ""7096"": 868964951}"
9955340832,48694,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
5235898261,48757,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,21,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
1209194799,48759,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
1118587000,48766,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,20,24242628788,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""486"": 1276003275, ""1318"": 172653160, ""1358"": 2150178181, ""1546"": 847769110, ""2297"": 901839816, ""3037"": 286346627, ""3551"": 1962063975, ""3571"": 1989631586, ""3786"": 459104148, ""3974"": 1547318748, ""4088"": 2212851985, ""4316"": 508197219, ""4368"": 614924027, ""4988"": 1406165158, ""5015"": 74772555, ""5963"": 1391535612, ""6013"": 1082162010, ""6206"": 936648715, ""6428"": 2158892207, ""6789"": 2263570674}"
2715383083,48909,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,7,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,29,37015306559,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""153"": 339709661, ""536"": 18306821, ""694"": 2094285479, ""989"": 1617170136, ""1037"": 1371754540, ""1325"": 1861424682, ""1608"": 662632276, ""1620"": 1367800185, ""2401"": 562366145, ""2457"": 610091955, ""2461"": 1353036835, ""2483"": 1898939775, ""3028"": 572111957, ""3346"": 2053096202, ""3397"": 2017066073, ""3536"": 705826389, ""4213"": 391269587, ""4618"": 1821686775, ""4651"": 836608334, ""4878"": 773886284, ""5864"": 860334673, ""6019"": 2210519738, ""6037"": 1485185813, ""6259"": 1690138239, ""6529"": 2289776172, ""6570"": 2232038153, ""6793"": 933912651, ""7107"": 238463902, ""7263"": 2145867127}"
8315830017,48917,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
7041710814,48920,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,10,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,13,16967167925,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""622"": 1519510204, ""899"": 970616194, ""1175"": 1630507173, ""1549"": 419550542, ""2695"": 1957715952, ""2792"": 2043635462, ""2987"": 1445336507, ""3421"": 173725089, ""3894"": 1295650703, ""5921"": 1806764044, ""5953"": 756796196, ""6092"": 2163170029, ""6737"": 784189830}"
9825206457,48952,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,7,7113708832,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""106"": 19699034, ""1193"": 2240364209, ""1318"": 172653160, ""2756"": 1507865800, ""3203"": 241764530, ""4040"": 2140526475, ""5834"": 790835624}"
8889122438,48974,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,19,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,11,9535464850,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""552"": 136487479, ""1759"": 1579626052, ""1885"": 581117228, ""2971"": 1417813821, ""3078"": 213742539, ""4083"": 1064468055, ""4144"": 218297553, ""4773"": 724445642, ""5443"": 369946017, ""6320"": 1440793541, ""7306"": 1788726923}"
5104041894,48992,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,16,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,42,49446476347,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""412"": 2173424706, ""715"": 906309477, ""922"": 826900950, ""1021"": 1610640750, ""1090"": 361529541, ""1642"": 909429810, ""1653"": 401937718, ""1663"": 2170072108, ""1707"": 808334668, ""1975"": 302577816, ""2252"": 608992861, ""2389"": 937670791, ""2492"": 367550832, ""2797"": 1002719381, ""2844"": 1546695863, ""3017"": 842237197, ""3056"": 1285476548, ""3057"": 943633892, ""3245"": 225133991, ""3249"": 1069512188, ""3771"": 2229906096, ""3899"": 856071515, ""3931"": 789314391, ""4211"": 1698248778, ""4605"": 605496819, ""4640"": 2067020206, ""5252"": 2287790490, ""5369"": 2200763504, ""5514"": 2102804395, ""5649"": 666891536, ""6035"": 1946927827, ""6144"": 13283334, ""6295"": 66400525, ""6395"": 2152443042, ""6420"": 514194482, ""6445"": 1089153026, ""6851"": 775475710, ""6886"": 1603682282, ""6977"": 1936215966, ""7030"": 1608554724, ""7059"": 1891329541, ""7399"": 1043727070}"
4568186502,49009,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
7771235798,49038,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,22,23709356424,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""125"": 1165469826, ""621"": 670467718, ""663"": 1163104285, ""2569"": 1996809197, ""3156"": 1500630534, ""3329"": 1322955375, ""3542"": 12686378, ""3573"": 1063359678, ""4049"": 2006367954, ""4135"": 1344508480, ""4356"": 806784005, ""4398"": 1010048462, ""5373"": 934376320, ""5828"": 721890080, ""5960"": 2262430550, ""5998"": 585026332, ""6228"": 148819542, ""6293"": 1969092372, ""6360"": 1060432738, ""6676"": 507969782, ""6858"": 575976390, ""7053"": 880150426}"
6531094677,49042,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,17,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
2085404749,49148,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
9811340615,49176,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
9633976828,49201,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
2222592526,49226,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,18,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
4318687071,49244,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,19,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,6,8044915239,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""1885"": 581117228, ""3959"": 836207492, ""5359"": 2067959337, ""5443"": 369946017, ""5761"": 1940975208, ""7154"": 2248709957}"
3178848776,49250,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,55,59650934442,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""171"": 1512816210, ""207"": 1156819179, ""223"": 1875386537, ""560"": 1908939026, ""727"": 84760767, ""793"": 1807011269, ""928"": 1349306329, ""1166"": 1063225088, ""1200"": 1292493467, ""1221"": 1079731511, ""1328"": 828459990, ""1400"": 284603038, ""1445"": 1120499623, ""1517"": 21222192, ""1582"": 222685856, ""1630"": 198187955, ""1669"": 2230088480, ""1703"": 235627823, ""1893"": 16506478, ""1895"": 1723541429, ""2092"": 1170898087, ""2123"": 608875236, ""2203"": 396851746, ""2285"": 1069463003, ""2517"": 1439833354, ""2691"": 1859087168, ""2946"": 2014971548, ""3197"": 1474897803, ""3441"": 793737126, ""3467"": 955667868, ""3475"": 499112921, ""3576"": 2234889548, ""3798"": 52101335, ""3945"": 254186263, ""4231"": 123473175, ""4351"": 794048655, ""4572"": 1330334986, ""4757"": 2149661060, ""4777"": 1917621560, ""4876"": 950233936, ""4987"": 1649102799, ""5117"": 2242635666, ""5187"": 1779152973, ""5347"": 1028929146, ""5554"": 368481061, ""5777"": 1593671870, ""5904"": 379717256, ""5922"": 2119444209, ""6000"": 762397274, ""6111"": 240906839, ""6118"": 563977984, ""6304"": 1759312180, ""6975"": 1062927514, ""7060"": 1289797952, ""7104"": 708621094}"
2426871508,49270,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
5919286952,49302,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,3,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
1268753269,49359,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
2602095059,49386,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
6385325226,49415,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,15,21833211103,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""663"": 1163104285, ""966"": 168631146, ""979"": 725525773, ""2569"": 1996809197, ""3156"": 1500630534, ""3222"": 1477742039, ""3821"": 1537089629, ""4356"": 806784005, ""4398"": 1010048462, ""5078"": 2273568023, ""5837"": 1372381131, ""5960"": 2262430550, ""5994"": 1641506192, ""6293"": 1969092372, ""6743"": 1927867765}"
7378809067,49460,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
1362312522,49469,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,13,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
6650150224,49606,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,7,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,13,14048096746,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""128"": 1993265198, ""545"": 198506443, ""993"": 568801547, ""1501"": 933037490, ""1776"": 327914592, ""1789"": 1050840505, ""2374"": 1237020764, ""2965"": 574689370, ""3015"": 2093876276, ""3125"": 1317235220, ""5636"": 954437609, ""6373"": 1268773813, ""6404"": 1529697919}"
1941991905,49616,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
8062154735,49637,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,28,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,8,9178668870,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""3191"": 1313010915, ""4683"": 608965084, ""5990"": 331197441, ""6100"": 1459170047, ""6127"": 1832444524, ""6541"": 1022157621, ""6969"": 2087911158, ""7308"": 523812080}"
7491588011,49640,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,27,32522815224,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""106"": 19699034, ""252"": 12450659, ""1006"": 1709192933, ""1358"": 2150178181, ""1467"": 243034886, ""1870"": 1347887735, ""2161"": 2003945181, ""2564"": 944168430, ""2602"": 1565714644, ""2756"": 1507865800, ""2812"": 1853316589, ""2977"": 2064020622, ""3140"": 889587590, ""3786"": 459104148, ""4088"": 2212851985, ""4495"": 2029513429, ""4894"": 39349424, ""5768"": 1975165958, ""5834"": 790835624, ""5963"": 1391535612, ""6337"": 1271288699, ""6389"": 14650935, ""6758"": 2033616123, ""6786"": 54898058, ""7005"": 1624179953, ""7334"": 447635276, ""7336"": 1867127716}"
1302653487,49650,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,45,54282572189,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""304"": 958485012, ""486"": 1276003275, ""853"": 878777768, ""971"": 1476805696, ""1006"": 1709192933, ""1072"": 1697364835, ""1318"": 172653160, ""1546"": 847769110, ""1870"": 1347887735, ""2161"": 2003945181, ""2297"": 901839816, ""2756"": 1507865800, ""2878"": 973667143, ""2977"": 2064020622, ""3030"": 896645780, ""3032"": 870408059, ""3140"": 889587590, ""3192"": 1926831624, ""3370"": 96818845, ""3571"": 1989631586, ""3786"": 459104148, ""3929"": 2178746136, ""3960"": 991487520, ""3974"": 1547318748, ""4088"": 2212851985, ""4316"": 508197219, ""4368"": 614924027, ""4474"": 625214358, ""4502"": 1934290642, ""4879"": 1523500404, ""5072"": 1735899615, ""5097"": 1804821760, ""5376"": 811986835, ""5743"": 1355714234, ""5834"": 790835624, ""6013"": 1082162010, ""6081"": 1514288775, ""6337"": 1271288699, ""6389"": 14650935, ""6398"": 1764315185, ""6786"": 54898058, ""6889"": 1314921115, ""6893"": 42673684, ""7336"": 1867127716, ""7364"": 1775151187}"
1669560494,49667,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
3427543101,49788,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,7,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,45,54420351806,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""169"": 1540058792, ""249"": 1188954181, ""391"": 134679448, ""396"": 708574926, ""460"": 2015728055, ""826"": 2292944235, ""906"": 1396996535, ""1111"": 219763158, ""1403"": 1640708741, ""1608"": 662632276, ""1674"": 786905810, ""1868"": 1736340473, ""1973"": 1112042501, ""1985"": 12264298, ""2097"": 789251038, ""2374"": 1237020764, ""2406"": 1462414270, ""2574"": 1606657336, ""2603"": 1045165099, ""2755"": 717837000, ""3015"": 2093876276, ""3173"": 2172298172, ""3407"": 824397210, ""3606"": 650522779, ""3613"": 185601396, ""3870"": 557987630, ""3888"": 333454721, ""4168"": 1688054988, ""4250"": 809754774, ""4617"": 1507890537, ""5239"": 1322437135, ""5268"": 591755843, ""5292"": 2091578299, ""5342"": 2056644089, ""5617"": 1516108635, ""5636"": 954437609, ""5688"": 1752091396, ""5805"": 493713999, ""5846"": 21091226, ""6037"": 1485185813, ""6373"": 1268773813, ""6529"": 2289776172, ""6623"": 2042914363, ""6873"": 1269448597, ""7145"": 2133617398}"
3852963111,49791,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,34,39691540967,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""434"": 813034260, ""621"": 670467718, ""663"": 1163104285, ""966"": 168631146, ""979"": 725525773, ""1300"": 736938732, ""1405"": 994416226, ""2554"": 1937756704, ""2569"": 1996809197, ""2684"": 1321139501, ""3206"": 1654450724, ""3329"": 1322955375, ""3473"": 9267646, ""3542"": 12686378, ""3560"": 1043646839, ""3573"": 1063359678, ""4049"": 2006367954, ""4174"": 730859184, ""4397"": 849961900, ""4561"": 1509783650, ""4875"": 1291440984, ""5175"": 1681661162, ""5316"": 2176205184, ""5828"": 721890080, ""5960"": 2262430550, ""5994"": 1641506192, ""6018"": 40887423, ""6171"": 2085224961, ""6228"": 148819542, ""6743"": 1927867765, ""6858"": 575976390, ""7328"": 1913560112, ""7342"": 1384944127, ""7348"": 1107963625}"
7547073426,49936,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,1,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
7722872212,50004,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,18,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
8416808271,50023,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
8794989755,50043,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,5,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,34,37332885027,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""129"": 1312222737, ""191"": 1245702420, ""370"": 841327848, ""894"": 2172463604, ""960"": 1906507328, ""1194"": 1935732395, ""1219"": 1069467803, ""1411"": 579274659, ""1627"": 1179838075, ""1714"": 1991479168, ""2277"": 553496173, ""2653"": 1014268913, ""2936"": 1606543862, ""3301"": 800103179, ""3702"": 368198121, ""3852"": 938760530, ""3984"": 503791033, ""4037"": 112447621, ""4759"": 1896785786, ""4760"": 1277734550, ""5013"": 1019579232, ""5109"": 194212017, ""5146"": 1214116791, ""5290"": 1203173749, ""5399"": 1736549905, ""5651"": 1727924802, ""5742"": 431252307, ""6334"": 176448619, ""6405"": 1624544200, ""6486"": 256719333, ""6521"": 1075883668, ""6611"": 1587872563, ""6732"": 213682793, ""7414"": 1564779243}"
2482716899,50046,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,12,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
